District,Year,Crop,Season,Area,Production,Yield,Yield_Lag1,Yield_Lag2,Yield_3yr_Avg,Yield_3yr_Std
Latur,2019,Sunflower,Summer,10.0,5.0,0.5,0.5263157894736842,0.43,0.48543859649122806,0.049781609853376735
Latur,2019,Urad,Kharif,7538.0,4287.0,0.5687184929689573,0.5009405568096313,0.3206058407400689,0.4634216301728859,0.12824088443625667
Latur,2019,Wheat,Rabi,9033.0,5834.0,0.6458540905568472,0.37844036697247707,0.6904761904761905,0.5715902160018382,0.16875405501899013
Latur,2019,other_oilseeds,Kharif,39.0,8.0,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.0
Latur,2019,other_oilseeds,Rabi,356.0,119.0,0.3342696629213483,0.07017543859649122,0.07017543859649122,0.3342696629213483,0.0
Latur,2020,Arhar_Tur,Kharif,111326.31,164494.09,1.4775850380741085,1.2225842675944847,0.4770043913855216,1.0590578990180382,0.5199481344776481
Latur,2020,Bajra,Kharif,1661.58,468.59,0.28201470889153696,0.2224220623501199,0.24402840542285345,0.24948839222150343,0.030169180836305435
Latur,2020,Cottonlint,Kharif,7900.0,19800.0,2.5063291139240507,1.5244855638857873,0.8467838252857874,1.6258661676985418,0.8344046748325682
Latur,2020,Gram,Rabi,212429.22,216574.7,1.0195146411590648,1.1244367475029369,0.544255856361341,0.8960690816744475,0.3091626937856775
Latur,2020,Groundnut,Kharif,1052.83,825.04,0.7836402838065025,0.33221850613154963,0.31841526045487895,0.4780913501309771,0.26470312720194783
Latur,2020,Groundnut,Summer,1977.65,2349.12,1.187834045457993,1.344147582697201,1.0,1.1773272093850646,0.17231420391911806
Latur,2020,Jowar,Kharif,56343.09,47244.73,0.8385186186984066,0.7861266176097437,0.704495710583914,0.7763803156306882,0.06754093408124644
Latur,2020,Jowar,Rabi,37764.35,50727.77,1.3432713657192563,0.9502270501291069,0.680672268907563,0.9913902282519755,0.333211938859938
Latur,2020,Linseed,Rabi,303.92,182.35,0.5999934193208739,0.29918032786885246,0.40229885057471265,0.433824199254813,0.15286436701953138
Latur,2020,Maize,Kharif,6591.01,5108.03,0.7749995827650087,0.22403667096404525,0.6754326202479902,0.5581562913256816,0.29360745143672634
Latur,2020,Maize,Rabi,3950.15,2636.05,0.6673290887687809,1.303448275862069,0.2808988764044944,0.7505587470117815,0.5163305148751091
Latur,2020,MoongGreen_Gram,Kharif,11275.88,8140.58,0.7219463137245165,0.4486605182257356,0.43859000431379797,0.53639894542135,0.1607676062700004
Latur,2020,Niger_seed,Kharif,687.04,25.27,0.036780973451327435,0.26936619718309857,0.09752925877763328,0.13455880980401977,0.12063317251693809
Latur,2020,Other_Cereals,Kharif,381.0,88.39,0.23199475065616798,0.23121387283236994,0.3000608642726719,0.25442316258706993,0.039525337492573795
Latur,2020,Other_Cereals,Rabi,86.0,19.45,0.22616279069767442,0.22522522522522523,0.14,0.19712933864096657,0.049477679385956784
Latur,2020,Other_Cereals,Summer,82.0,68.35,0.8335365853658536,0.8335365853658536,0.8335365853658536,0.8335365853658536,0.0
Latur,2020,Other_Kharif_pulses,Kharif,53.0,51.68,0.9750943396226415,0.17857142857142858,0.31005372217958554,0.48790649679121856,0.42700807256440354
Latur,2020,Other_Rabi_pulses,Rabi,59.0,49.8,0.8440677966101694,0.3153153153153153,0.5,0.5531277039751615,0.26834997916176656
Latur,2020,Other_Summer_Pulses,Summer,36.9,2.4,0.06504065040650407,0.06504065040650407,0.06504065040650407,0.06504065040650407,0.0
Latur,2020,Rice,Kharif,907.55,595.63,0.6563054377169302,0.080773606370876,0.2077120822622108,0.31493037545000563,0.3023756670413702
Latur,2020,Safflower,Rabi,6913.97,3298.25,0.4770414103619194,1.0891043397968605,0.29462738301559793,0.6202577110581259,0.41615092250640734
Latur,2020,Sesamum,Kharif,2443.04,636.44,0.26051149387648176,0.20722269991401548,0.10138248847926268,0.18970556075658665,0.08099782535891069
Latur,2020,Sesamum,Summer,2.2,0.42,0.1909090909090909,0.1909090909090909,0.1909090909090909,0.1909090909090909,0.0
Latur,2020,Soyabean,Kharif,442391.19,774232.16,1.7501075462194444,1.1030284834338955,1.0218157713048406,1.2916506003193933,0.3991064451820352
Latur,2020,Sunflower,Kharif,5479.94,2244.04,0.4095008339507367,0.41131866099500647,0.12195121951219512,0.31425690481931273,0.16654408898207979
Latur,2020,Sunflower,Rabi,711.0,425.71,0.5987482419127989,0.7123966942148761,0.6,0.6370483120425583,0.06525661458094888
Latur,2020,Sunflower,Summer,16.0,9.58,0.59875,0.5,0.5263157894736842,0.5416885964912281,0.05113837132427114
Latur,2020,Urad,Kharif,7483.01,6911.86,0.9236737622961882,0.5687184929689573,0.5009405568096313,0.6644442706915923,0.22704274739724073
Latur,2020,Wheat,Rabi,11992.15,18826.36,1.5698903032400362,0.6458540905568472,0.37844036697247707,0.8647282535897869,0.6251541106723371
Latur,2020,other_oilseeds,Kharif,81.0,16.52,0.2039506172839506,0.20512820512820512,0.20512820512820512,0.2039506172839506,0.0
Latur,2020,other_oilseeds,Rabi,569.0,189.53,0.33309314586994726,0.3342696629213483,0.07017543859649122,0.24584608246259557,0.15213637758715637
Latur,2020,other_oilseeds,Summer,136.3,59.43,0.4360234776228906,0.4360234776228906,0.4360234776228906,0.4360234776228906,0.0
Latur,2021,Arhar_Tur,Kharif,115458.26,73916.38,0.6402000168718982,1.4775850380741085,1.2225842675944847,1.1134564408468304,0.42922614128388653
Latur,2021,Bajra,Kharif,918.36,115.08,0.12531033581601986,0.28201470889153696,0.2224220623501199,0.20991570235255894,0.07909723077035767
Latur,2021,Cottonlint,Kharif,7900.0,12600.0,1.5949367088607596,2.5063291139240507,1.5244855638857873,1.8752504622235324,0.5476641666488503
Latur,2021,Gram,Rabi,233114.31,235270.62,1.009250011292743,1.0195146411590648,1.1244367475029369,1.0510671333182482,0.06374688910668914
Latur,2021,Groundnut,Kharif,1214.8,271.75,0.22369937438261442,0.7836402838065025,0.33221850613154963,0.4465193881068889,0.29695449857994743
Latur,2021,Groundnut,Summer,2105.95,2618.71,1.2434815641396995,1.187834045457993,1.344147582697201,1.2584877307649645,0.07922985080540952
Latur,2021,Jowar,Kharif,57358.52,32952.47,0.5745000045328925,0.8385186186984066,0.7861266176097437,0.7330484136136809,0.13978350747157578
Latur,2021,Jowar,Rabi,40790.24,49780.0,1.220389975641232,1.3432713657192563,0.9502270501291069,1.1712961304965317,0.20106867664494854
Latur,2021,Linseed,Rabi,325.16,222.08,0.6829868372493542,0.5999934193208739,0.29918032786885246,0.5273868614796935,0.20194217821413585
Latur,2021,Maize,Kharif,6086.26,5215.93,0.8570008510973899,0.7749995827650087,0.22403667096404525,0.618679034942148,0.34422085728017576
Latur,2021,Maize,Rabi,5222.47,11366.71,2.1765007745377183,0.6673290887687809,1.303448275862069,1.3824260463895228,0.7576792926164597
Latur,2021,Maize,Summer,327.0,257.1,0.7862385321100918,0.78125,1.8,1.1224961773700306,0.5867408232105715
Latur,2021,MoongGreen_Gram,Kharif,12086.59,8268.44,0.6841003128260329,0.7219463137245165,0.4486605182257356,0.6182357149254284,0.14807055901767469
Latur,2021,Niger_seed,Kharif,567.46,67.19,0.1184048214852148,0.036780973451327435,0.26936619718309857,0.14151733070654696,0.1180025958886886
Latur,2021,Other_Cereals,Kharif,136.0,31.69,0.23301470588235296,0.23199475065616798,0.23121387283236994,0.23207444312363026,0.0009030576312935397
Latur,2021,Other_Cereals,Rabi,86.0,15.11,0.17569767441860465,0.22616279069767442,0.22522522522522523,0.2090285634471681,0.028869202964918628
Latur,2021,Other_Kharif_pulses,Kharif,19.0,5.15,0.2710526315789474,0.9750943396226415,0.17857142857142858,0.47490613325767245,0.435636746116972
Latur,2021,Other_Rabi_pulses,Rabi,31.0,6.77,0.21838709677419355,0.8440677966101694,0.3153153153153153,0.45925673623322605,0.33676168729341743
Latur,2021,Rice,Kharif,611.36,209.99,0.3434801099188694,0.6563054377169302,0.080773606370876,0.3601863846688918,0.28812939269563087
Latur,2021,Safflower,Rabi,7749.16,4496.84,0.5803003164213928,0.4770414103619194,1.0891043397968605,0.7154820221933909,0.32765962152619743
Latur,2021,Sesamum,Kharif,2308.18,434.17,0.18810058141046193,0.26051149387648176,0.20722269991401548,0.21861159173365308,0.03752486114164788
Latur,2021,Sesamum,Rabi,24.0,17.15,0.7145833333333332,0.28125,1.0,0.6652777777777777,0.36190284467171774
Latur,2021,Soyabean,Kharif,475381.11,583720.46,1.227899989547334,1.7501075462194444,1.1030284834338955,1.3603453397335576,0.3432698012690888
Latur,2021,Soyabean,Summer,2349.7,1221.8,0.5199812742052177,0.5199812742052177,0.5199812742052177,0.5199812742052177,0.0
Latur,2021,Sunflower,Kharif,305.68,116.37,0.3806922271656634,0.4095008339507367,0.41131866099500647,0.40050390737046887,0.017181476310081517
Latur,2021,Sunflower,Rabi,407.02,304.25,0.7475062650484006,0.5987482419127989,0.7123966942148761,0.6862170670586919,0.07775774572562345
Latur,2021,Sunflower,Summer,19.33,15.22,0.7873771339886189,0.59875,0.5,0.628709044662873,0.14601220001325965
Latur,2021,Urad,Kharif,6702.98,4564.73,0.6810000924961733,0.9236737622961882,0.5687184929689573,0.7244641159204397,0.18142533396678792
Latur,2021,Wheat,Rabi,14749.25,17939.96,1.2163303218807735,1.5698903032400362,0.6458540905568472,1.1440249052258855,0.46624219623035107
Latur,2021,other_oilseeds,Kharif,55.0,11.0,0.2,0.2039506172839506,0.20512820512820512,0.20302627413738525,0.0026861551795622487
Latur,2021,other_oilseeds,Rabi,965.0,179.48,0.18598963730569948,0.33309314586994726,0.3342696629213483,0.284450815365665,0.085271910596692
Latur,2021,other_oilseeds,Summer,165.2,33.04,0.2,0.4360234776228906,0.4360234776228906,0.2,0.0
Latur,2022,Arhar_Tur,Kharif,68615.0,23521.0,0.3427967645558551,0.6402000168718982,1.4775850380741085,0.8201939398339538,0.5884169148283265
Latur,2022,Bajra,Summer,40.6,35.57,0.8761083743842364,0.8761083743842364,0.8761083743842364,0.8761083743842364,0.0
Latur,2022,Cottonlint,Kharif,7283.88,27221.14,3.737175790924617,1.5949367088607596,2.5063291139240507,2.612813871236476,1.0750820079581667
Latur,2022,Gram,Rabi,314408.71,269429.4,0.8569400001672982,1.009250011292743,1.0195146411590648,0.9619015508730353,0.09104414314763906
Latur,2022,Groundnut,Kharif,406.99,242.49,0.5958131649426276,0.22369937438261442,0.7836402838065025,0.5343842743772482,0.28497997641708556
Latur,2022,Groundnut,Summer,1685.0,2194.0,1.3020771513353115,1.2434815641396995,1.187834045457993,1.2444642536443347,0.05712789221668487
Latur,2022,Jowar,Kharif,7068.54,2090.17,0.29570038508659496,0.5745000045328925,0.8385186186984066,0.5695730027726315,0.2714426554451639
Latur,2022,Jowar,Rabi,31944.62,30949.87,0.9688601711336682,1.220389975641232,1.3432713657192563,1.1775071708313856,0.19085370541077037
Latur,2022,Jowar,Summer,230.0,191.23,0.8314347826086956,0.8314347826086956,0.8314347826086956,0.8314347826086956,0.0
Latur,2022,Linseed,Rabi,271.36,126.59,0.4665020636792453,0.6829868372493542,0.5999934193208739,0.5831607734164911,0.10921958511655358
Latur,2022,Maize,Kharif,6000.0,5919.0,0.9865,0.8570008510973899,0.7749995827650087,0.872833477954133,0.10663541005469465
Latur,2022,Maize,Rabi,5315.65,10804.06,2.032500258670153,2.1765007745377183,0.6673290887687809,1.6254433739922174,0.8328693023544831
Latur,2022,Maize,Summer,366.39,469.71,1.2819945959223777,0.7862385321100918,0.78125,0.9498277093441564,0.287675775426877
Latur,2022,MoongGreen_Gram,Kharif,7170.07,4058.98,0.5661004704277643,0.6841003128260329,0.7219463137245165,0.657382365659438,0.08128571980253818
Latur,2022,MoongGreen_Gram,Summer,55.0,10.13,0.1841818181818182,0.1841818181818182,0.1841818181818182,0.1841818181818182,0.0
Latur,2022,Niger_seed,Kharif,220.85,55.77,0.2525243377858275,0.1184048214852148,0.036780973451327435,0.13590337757412327,0.10893093872949838
Latur,2022,Other_Cereals,Kharif,830.0,216.46,0.2607951807228916,0.23301470588235296,0.23199475065616798,0.2419348790871375,0.016341459864697257
Latur,2022,Other_Cereals,Rabi,177.0,40.65,0.22966101694915253,0.17569767441860465,0.22616279069767442,0.2105071606884772,0.03019659993287394
Latur,2022,Other_Kharif_pulses,Kharif,54.0,25.38,0.47,0.2710526315789474,0.9750943396226415,0.5720489904005296,0.36294514598985367
Latur,2022,Other_Rabi_pulses,Rabi,359.2,166.86,0.46453229398663703,0.21838709677419355,0.8440677966101694,0.5089957291236666,0.3152012568739975
Latur,2022,Other_Summer_Pulses,Summer,22.0,6.61,0.3004545454545455,0.06504065040650407,0.06504065040650407,0.3004545454545455,0.0
Latur,2022,Rice,Kharif,350.61,136.7,0.38989190268389373,0.3434801099188694,0.6563054377169302,0.4632258167732311,0.16881445034338072
Latur,2022,Safflower,Rabi,11844.04,8797.75,0.7427997541379461,0.5803003164213928,0.4770414103619194,0.6000471603070862,0.13397510106071495
Latur,2022,Sesamum,Kharif,358.9,90.98,0.253496795764837,0.18810058141046193,0.26051149387648176,0.23403629035059356,0.039935804915811404
Latur,2022,Sesamum,Rabi,23.36,7.83,0.3351883561643836,0.7145833333333332,0.28125,0.443673896499239,0.236159435108474
Latur,2022,Sesamum,Summer,34.0,7.0,0.20588235294117646,0.1909090909090909,0.1909090909090909,0.20588235294117646,0.0
Latur,2022,Soyabean,Kharif,486702.0,534398.0,1.0979983645023033,1.227899989547334,1.7501075462194444,1.358668633423027,0.34516217186384396
Latur,2022,Soyabean,Summer,174.6,90.79,0.5199885452462772,0.5199812742052177,0.5199812742052177,0.5199885452462772,0.0
Latur,2022,Sunflower,Kharif,258.0,96.0,0.37209302325581395,0.3806922271656634,0.4095008339507367,0.387428694790738,0.019592628008886795
Latur,2022,Sunflower,Rabi,491.67,228.14,0.4640104134887221,0.7475062650484006,0.5987482419127989,0.6034216401499738,0.1418056943539268
Latur,2022,Sunflower,Summer,20.0,17.0,0.85,0.7873771339886189,0.59875,0.7453757113295397,0.13078505363396775
Latur,2022,Urad,Kharif,5378.42,3490.06,0.648900606497819,0.6810000924961733,0.9236737622961882,0.7511914870967269,0.1502338034326049
Latur,2022,Wheat,Rabi,15985.84,21695.98,1.3571998718866196,1.2163303218807735,1.5698903032400362,1.3811401656691429,0.17799162439420058
Latur,2022,other_oilseeds,Kharif,372.0,92.85,0.24959677419354837,0.2,0.2039506172839506,0.21784913049249965,0.027565132044987825
Latur,2022,other_oilseeds,Rabi,1249.4,368.37,0.29483752201056507,0.18598963730569948,0.33309314586994726,0.27130676839540396,0.0763225578204176
Latur,2022,other_oilseeds,Summer,141.0,61.48,0.4360283687943262,0.2,0.4360234776228906,0.3573506154724056,0.13626963032216508
Mumbai,1997,Maize,Autumn,3.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
Mumbai suburban,2016,Maize,Summer,100.0,100.0,1.0,1.0,1.0,1.0,0.0
Mumbai suburban,2019,Linseed,Rabi,1046.0,232.0,0.22179732313575526,0.22179732313575526,0.22179732313575526,0.22179732313575526,0.0
Nagpur,1997,Arhar_Tur,Kharif,51900.0,2500.0,0.04816955684007707,0.04816955684007707,0.04816955684007707,0.04816955684007707,0.0
Nagpur,1997,Bajra,Kharif,100.0,100.0,1.0,1.0,1.0,1.0,0.0
Nagpur,1997,Gram,Kharif,36800.0,9800.0,0.266304347826087,0.266304347826087,0.266304347826087,0.266304347826087,0.0
Nagpur,1997,Jowar,Kharif,58200.0,51000.0,0.8762886597938144,0.8762886597938144,0.8762886597938144,0.8762886597938144,0.0
Nagpur,1997,Jowar,Rabi,23500.0,3900.0,0.16595744680851063,0.16595744680851063,0.16595744680851063,0.16595744680851063,0.0
Nagpur,1997,Maize,Kharif,200.0,200.0,1.0,1.0,1.0,1.0,0.0
Nagpur,1997,MoongGreen_Gram,Kharif,2900.0,1100.0,0.3793103448275862,0.3793103448275862,0.3793103448275862,0.3793103448275862,0.0
Nagpur,1997,Other_Rabi_pulses,Rabi,350.0,15.0,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.0
Nagpur,1997,Pulses_total,Kharif,621.0,132.0,0.21256038647342995,0.21256038647342995,0.21256038647342995,0.21256038647342995,0.0
Nagpur,1997,Rice,Kharif,29200.0,23700.0,0.8116438356164384,0.8116438356164384,0.8116438356164384,0.8116438356164384,0.0
Nagpur,1997,Rice,Summer,2.0,3.0,1.5,1.5,1.5,1.5,0.0
Nagpur,1997,Total_foodgrain,Kharif,1498.0,882.0,0.5887850467289719,0.5887850467289719,0.5887850467289719,0.5887850467289719,0.0
Nagpur,1997,Urad,Kharif,2600.0,1000.0,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.0
Nagpur,1997,Wheat,Rabi,55900.0,20400.0,0.36493738819320215,0.36493738819320215,0.36493738819320215,0.36493738819320215,0.0
Nagpur,1998,Arhar_Tur,Kharif,51100.0,35000.0,0.684931506849315,0.04816955684007707,0.04816955684007707,0.684931506849315,0.0
Nagpur,1998,Bajra,Kharif,100.0,100.0,1.0,1.0,1.0,1.0,0.0
Nagpur,1998,Castor_seed,Kharif,200.0,100.0,0.5,0.5,0.5,0.5,0.0
Nagpur,1998,Cottonlint,Kharif,56500.0,69900.0,1.2371681415929203,1.2371681415929203,1.2371681415929203,1.2371681415929203,0.0
Nagpur,1998,Gram,Rabi,37300.0,21900.0,0.5871313672922251,0.5871313672922251,0.5871313672922251,0.5871313672922251,0.0
Nagpur,1998,Groundnut,Kharif,12600.0,11100.0,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.0
Nagpur,1998,Groundnut,Summer,1400.0,1600.0,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.0
Nagpur,1998,Jowar,Kharif,54500.0,55900.0,1.0256880733944953,0.8762886597938144,0.8762886597938144,1.0256880733944953,0.0
Nagpur,1998,Jowar,Rabi,21500.0,11500.0,0.5348837209302325,0.16595744680851063,0.16595744680851063,0.5348837209302325,0.0
Nagpur,1998,Linseed,Rabi,13100.0,3500.0,0.26717557251908397,0.26717557251908397,0.26717557251908397,0.26717557251908397,0.0
Nagpur,1998,MoongGreen_Gram,Kharif,2900.0,900.0,0.3103448275862069,0.3793103448275862,0.3793103448275862,0.3103448275862069,0.0
Nagpur,1998,Other_Cereals,Kharif,500.0,300.0,0.6,0.6,0.6,0.6,0.0
Nagpur,1998,Other_Kharif_pulses,Kharif,2400.0,1000.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0
Nagpur,1998,Other_Rabi_pulses,Rabi,2700.0,1200.0,0.4444444444444444,0.04285714285714286,0.04285714285714286,0.4444444444444444,0.0
Nagpur,1998,Rapeseed_&Mustard,Rabi,1000.0,200.0,0.2,0.2,0.2,0.2,0.0
Nagpur,1998,Rice,Kharif,29000.0,40000.0,1.3793103448275863,0.8116438356164384,0.8116438356164384,1.3793103448275863,0.0
Nagpur,1998,Rice,Summer,200.0,300.0,1.5,1.5,1.5,1.5,0.0
Nagpur,1998,Sesamum,Kharif,700.0,200.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0
Nagpur,1998,Sesamum,Rabi,1000.0,200.0,0.2,0.2,0.2,0.2,0.0
Nagpur,1998,Soyabean,Kharif,253300.0,234600.0,0.9261744966442953,0.9261744966442953,0.9261744966442953,0.9261744966442953,0.0
Nagpur,1998,Sugarcane,Kharif,600.0,56400.0,94.0,94.0,94.0,94.0,0.0
Nagpur,1998,Sunflower,Kharif,200.0,100.0,0.5,0.5,0.5,0.5,0.0
Nagpur,1998,Sunflower,Rabi,2800.0,1400.0,0.5,0.5,0.5,0.5,0.0
Nagpur,1998,Sunflower,Summer,500.0,500.0,1.0,1.0,1.0,1.0,0.0
Nagpur,1998,Urad,Kharif,2800.0,700.0,0.25,0.38461538461538464,0.38461538461538464,0.25,0.0
Nagpur,1998,Wheat,Rabi,61700.0,67900.0,1.100486223662885,0.36493738819320215,0.36493738819320215,1.100486223662885,0.0
Nagpur,1999,Arhar_Tur,Kharif,51100.0,46500.0,0.9099804305283757,0.684931506849315,0.04816955684007707,0.5476938314059226,0.44699567131313095
Nagpur,1999,Bajra,Kharif,100.0,100.0,1.0,1.0,1.0,1.0,0.0
Nagpur,1999,Castor_seed,Kharif,300.0,100.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.0
Nagpur,1999,Cottonlint,Kharif,63400.0,103700.0,1.635646687697161,1.2371681415929203,1.2371681415929203,1.635646687697161,0.0
Nagpur,1999,Gram,Rabi,38100.0,22100.0,0.5800524934383202,0.5871313672922251,0.5871313672922251,0.5800524934383202,0.0
Nagpur,1999,Groundnut,Kharif,11200.0,8700.0,0.7767857142857143,0.8809523809523809,0.8809523809523809,0.7767857142857143,0.0
Nagpur,1999,Groundnut,Summer,1600.0,1200.0,0.75,1.1428571428571428,1.1428571428571428,0.75,0.0
Nagpur,1999,Jowar,Kharif,50500.0,44300.0,0.8772277227722772,1.0256880733944953,0.8762886597938144,0.9264014853201957,0.0859859894889634
Nagpur,1999,Jowar,Rabi,19300.0,8300.0,0.43005181347150256,0.5348837209302325,0.16595744680851063,0.37696432707008193,0.19010618044569128
Nagpur,1999,Linseed,Rabi,11700.0,3700.0,0.3162393162393162,0.26717557251908397,0.26717557251908397,0.3162393162393162,0.0
Nagpur,1999,Maize,Kharif,300.0,300.0,1.0,1.0,1.0,1.0,0.0
Nagpur,1999,MoongGreen_Gram,Kharif,2900.0,700.0,0.2413793103448276,0.3103448275862069,0.3793103448275862,0.3103448275862069,0.06896551724137931
Nagpur,1999,Niger_seed,Kharif,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,1999,Other_Kharif_pulses,Kharif,2500.0,1300.0,0.52,0.4166666666666667,0.4166666666666667,0.52,0.0
Nagpur,1999,Other_Rabi_pulses,Rabi,3800.0,1700.0,0.4473684210526316,0.4444444444444444,0.04285714285714286,0.3115566694514063,0.23270520858757604
Nagpur,1999,Rapeseed_&Mustard,Rabi,700.0,200.0,0.2857142857142857,0.2,0.2,0.2857142857142857,0.0
Nagpur,1999,Rice,Kharif,37300.0,41500.0,1.1126005361930296,1.3793103448275863,0.8116438356164384,1.1011849055456848,0.2840053765112555
Nagpur,1999,Rice,Summer,400.0,700.0,1.75,1.5,1.5,1.5833333333333333,0.14433756729740646
Nagpur,1999,Sesamum,Kharif,300.0,100.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.0
Nagpur,1999,Sesamum,Rabi,700.0,200.0,0.2857142857142857,0.2,0.2,0.2857142857142857,0.0
Nagpur,1999,Small_millets,Kharif,500.0,300.0,0.6,0.6,0.6,0.6,0.0
Nagpur,1999,Soyabean,Kharif,239900.0,226500.0,0.9441433930804501,0.9261744966442953,0.9261744966442953,0.9441433930804501,0.0
Nagpur,1999,Sunflower,Kharif,100.0,100.0,1.0,0.5,0.5,1.0,0.0
Nagpur,1999,Sunflower,Rabi,2700.0,1600.0,0.5925925925925926,0.5,0.5,0.5925925925925926,0.0
Nagpur,1999,Sunflower,Summer,600.0,700.0,1.1666666666666667,1.0,1.0,1.1666666666666667,0.0
Nagpur,1999,Urad,Kharif,2700.0,700.0,0.25925925925925924,0.25,0.38461538461538464,0.2979582146248813,0.07518997475448297
Nagpur,1999,Wheat,Rabi,62600.0,70900.0,1.1325878594249201,1.100486223662885,0.36493738819320215,0.8660038237603357,0.4342330116350137
Nagpur,2000,Arhar_Tur,Kharif,48700.0,30200.0,0.6201232032854209,0.9099804305283757,0.684931506849315,0.7383450468877039,0.15213171181846993
Nagpur,2000,Castor_seed,Kharif,100.0,100.0,1.0,0.3333333333333333,0.5,0.611111111111111,0.34694433324435553
Nagpur,2000,Cottonlint,Kharif,71100.0,63100.0,0.8874824191279888,1.635646687697161,1.2371681415929203,1.2534324161393566,0.3743472160452145
Nagpur,2000,Gram,Rabi,26700.0,12900.0,0.48314606741573035,0.5800524934383202,0.5871313672922251,0.5501099760487586,0.05810035635277366
Nagpur,2000,Groundnut,Kharif,10300.0,6200.0,0.6019417475728155,0.7767857142857143,0.8809523809523809,0.7532266142703036,0.14098938534467292
Nagpur,2000,Groundnut,Summer,400.0,500.0,1.25,0.75,1.1428571428571428,1.0476190476190477,0.26325409985114256
Nagpur,2000,Jowar,Kharif,47500.0,43900.0,0.9242105263157895,0.8772277227722772,1.0256880733944953,0.9423754408275208,0.07587879819904807
Nagpur,2000,Jowar,Rabi,9900.0,2300.0,0.23232323232323232,0.43005181347150256,0.5348837209302325,0.39908625557498917,0.15363873746034368
Nagpur,2000,Linseed,Rabi,6800.0,1700.0,0.25,0.3162393162393162,0.26717557251908397,0.2778049629194667,0.034375132133212916
Nagpur,2000,Maize,Kharif,500.0,500.0,1.0,1.0,1.0,1.0,0.0
Nagpur,2000,MoongGreen_Gram,Kharif,2700.0,1100.0,0.4074074074074074,0.2413793103448276,0.3103448275862069,0.31971051511281395,0.08340934798144564
Nagpur,2000,Other_Kharif_pulses,Kharif,7400.0,2700.0,0.36486486486486486,0.52,0.4166666666666667,0.4338438438438439,0.0789811312921084
Nagpur,2000,Other_Rabi_pulses,Rabi,600.0,200.0,0.3333333333333333,0.4473684210526316,0.4444444444444444,0.4083820662768031,0.06501055027544775
Nagpur,2000,Rapeseed_&Mustard,Rabi,200.0,10.0,0.05,0.2857142857142857,0.2,0.17857142857142858,0.1193092363463576
Nagpur,2000,Rice,Kharif,37500.0,37100.0,0.9893333333333333,1.1126005361930296,1.3793103448275863,1.160414738117983,0.1993368149710117
Nagpur,2000,Rice,Summer,200.0,300.0,1.5,1.75,1.5,1.5833333333333333,0.14433756729740646
Nagpur,2000,Sesamum,Kharif,300.0,100.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.31746031746031744,0.027492869961410732
Nagpur,2000,Sesamum,Rabi,300.0,100.0,0.3333333333333333,0.2857142857142857,0.2,0.273015873015873,0.06756760842473893
Nagpur,2000,Soyabean,Kharif,221800.0,173900.0,0.7840396753832282,0.9441433930804501,0.9261744966442953,0.8847858550359913,0.08771011826325065
Nagpur,2000,Sunflower,Kharif,100.0,100.0,1.0,1.0,0.5,0.8333333333333334,0.28867513459481287
Nagpur,2000,Sunflower,Rabi,900.0,500.0,0.5555555555555556,0.5925925925925926,0.5,0.5493827160493827,0.046603916267103376
Nagpur,2000,Sunflower,Summer,200.0,100.0,0.5,1.1666666666666667,1.0,0.888888888888889,0.34694433324435553
Nagpur,2000,Urad,Kharif,2600.0,1300.0,0.5,0.25925925925925924,0.25,0.33641975308641975,0.1417402778173461
Nagpur,2000,Wheat,Rabi,32400.0,33400.0,1.0308641975308641,1.1325878594249201,1.100486223662885,1.0879794268728897,0.052002315542135434
Nagpur,2001,Arhar_Tur,Kharif,50600.0,56300.0,1.1126482213438735,0.6201232032854209,0.9099804305283757,0.8809172850525567,0.2475453961843793
Nagpur,2001,Castor_seed,Kharif,300.0,200.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333334
Nagpur,2001,Cottonlint,Kharif,80100.0,76700.0,0.9575530586766542,0.8874824191279888,1.635646687697161,1.1602273885006011,0.4132131485905315
Nagpur,2001,Gram,Rabi,30300.0,19400.0,0.6402640264026402,0.48314606741573035,0.5800524934383202,0.567820862418897,0.07926993665381321
Nagpur,2001,Groundnut,Kharif,9800.0,6600.0,0.673469387755102,0.6019417475728155,0.7767857142857143,0.6840656165378772,0.08790229361221473
Nagpur,2001,Groundnut,Summer,1000.0,1200.0,1.2,1.25,0.75,1.0666666666666667,0.27537852736430507
