year,division_code,division_name,row_order,location_name,june_normal_rainfall,june_actual_rainfall,june_percent_to_normal,july_normal_rainfall,july_actual_rainfall,july_percent_to_normal,august_normal_rainfall,august_actual_rainfall,august_percent_to_normal,september_normal_rainfall,september_actual_rainfall,september_percent_to_normal
2003,3,Pune,3,Satara,194.1,270.4,139.3,307.2,244.8,79.7,224.8,173.3,77.1,160.1,77.0,48.1
2003,3,Pune,4,Sangli,129.0,56.5,43.8,135.5,35.5,26.2,111.4,35.4,31.8,138.6,35.8,25.8
2003,3,Pune,5,Kolhapur,362.9,486.8,134.1,685.5,417.1,60.8,485.9,300.9,61.9,198.8,102.9,51.8
2004,5,Amravati,1,Buldhana,139.3,127.9,91.8,192.2,159.4,82.9,207.4,128.1,61.8,120.5,114.9,95.4
2004,5,Amravati,2,Akola,136.9,77.5,56.6,223.2,191.5,85.8,215.5,111.9,51.9,118.1,79.9,67.7
2004,5,Amravati,3,Washim,166.4,103.9,62.4,243.6,193.1,79.3,236.1,91.0,38.5,142.9,90.9,63.6
2004,5,Amravati,4,Amravati,145.7,100.4,68.9,277.4,169.2,61.0,285.4,223.1,78.2,153.5,80.8,52.6
2004,5,Amravati,5,Yavatmal,163.9,104.0,63.5,256.7,143.1,55.7,253.7,109.5,43.2,130.7,73.3,56.1
2004,4,Chhatrapati Sambhajinagar,1,Chhatrapati Sambhajinagar,125.2,92.1,73.6,152.2,183.2,120.4,153.8,103.7,67.4,150.5,188.7,125.4
2004,4,Chhatrapati Sambhajinagar,2,Jalna,132.6,91.4,68.9,166.4,213.4,128.2,162.3,79.8,49.2,141.8,204.8,144.4
2004,4,Chhatrapati Sambhajinagar,3,Beed,128.4,113.7,88.6,127.7,180.4,141.3,138.0,46.5,33.7,172.0,158.0,91.9
2004,4,Chhatrapati Sambhajinagar,4,Latur,135.4,174.8,129.1,186.9,281.2,150.5,202.7,58.6,28.9,181.0,182.7,100.9
2004,4,Chhatrapati Sambhajinagar,5,Dharashiv,126.9,122.9,96.8,137.1,172.7,126.0,154.4,53.0,34.3,184.7,151.0,81.8
2004,4,Chhatrapati Sambhajinagar,6,Nanded,155.4,74.7,48.1,244.3,191.8,78.5,247.3,107.4,43.4,167.4,171.9,102.7
2004,4,Chhatrapati Sambhajinagar,7,Parabhani,145.3,72.3,49.8,219.2,189.7,86.5,227.8,58.6,25.7,169.0,153.6,90.9
2004,4,Chhatrapati Sambhajinagar,8,Hingoli,169.2,96.7,57.2,230.2,175.7,76.3,241.2,107.9,44.7,154.7,175.5,113.4
2004,1,Konkan,1,Thane,461.9,406.7,88.0,942.3,884.5,93.9,691.3,1280.7,185.3,337.9,234.2,69.3
2004,1,Konkan,2,Raigadh,655.8,587.2,89.5,1206.2,1032.3,85.6,874.5,1257.8,143.8,412.1,220.0,53.4
2004,1,Konkan,3,Ratnagiri,813.5,954.2,117.3,1151.6,989.0,85.9,835.9,982.7,117.6,394.1,321.5,81.6
2004,1,Konkan,4,Sindhudurg,880.1,875.2,99.4,1043.6,862.1,82.6,689.2,664.0,96.3,327.6,247.5,75.5
2004,1,Konkan,5,Palghar,411.9,366.4,89.0,905.0,754.7,83.4,669.7,1387.9,207.2,318.8,114.7,36.0
2004,6,Nagpur,1,Wardha,174.1,154.0,88.5,273.6,221.9,81.1,271.6,247.3,91.1,155.2,60.0,38.7
2004,6,Nagpur,2,Nagpur,166.3,137.7,82.8,304.4,244.9,80.5,281.3,199.1,70.8,168.4,75.5,44.8
2004,6,Nagpur,3,Bhandara,189.3,111.5,58.9,382.6,283.6,74.1,387.6,240.8,62.1,197.5,82.8,41.9
2004,6,Nagpur,4,Gondia,192.8,255.1,132.3,414.9,289.0,69.7,413.9,289.8,70.0,198.7,106.5,53.6
2004,6,Nagpur,5,Chandrapur,183.5,137.2,74.8,357.2,239.7,67.1,362.9,241.9,66.7,180.4,93.8,52.0
2004,6,Nagpur,6,Gadchiroli,210.9,187.6,89.0,427.9,294.9,68.9,426.5,432.1,101.3,188.8,104.9,55.6
2004,2,Nasik,1,Nashik,174.4,179.2,102.8,308.9,231.7,75.0,266.9,595.1,223.0,183.6,202.2,110.1
2004,2,Nasik,2,Dhule,121.5,139.1,114.5,170.9,195.6,114.5,133.2,215.1,161.5,109.5,138.8,126.8
2004,2,Nasik,3,Nandurbar,155.9,125.1,80.2,305.6,253.5,83.0,252.2,570.7,226.3,146.7,94.7,64.6
2004,2,Nasik,4,Jalgaon,123.7,100.1,80.9,189.2,177.7,93.9,196.1,185.4,94.5,123.6,127.5,103.2
2004,2,Nasik,5,Ahilyanagar,108.2,149.7,138.4,97.5,112.3,115.2,95.4,81.1,85.0,147.0,217.9,148.2
2004,3,Pune,1,Pune,176.2,193.2,109.6,309.3,102.7,33.2,219.6,397.0,180.8,156.5,193.1,123.4
2004,3,Pune,2,Solapur,102.5,112.5,109.8,94.8,132.5,139.8,107.5,24.7,23.0,176.3,200.7,113.8
2004,3,Pune,3,Satara,194.1,417.5,215.1,307.2,202.1,65.8,224.8,560.9,249.5,160.1,186.6,116.6
2004,3,Pune,4,Sangli,129.0,196.5,152.3,135.5,41.3,30.5,111.4,98.6,88.5,138.6,154.1,111.2
2004,3,Pune,5,Kolhapur,362.9,564.3,155.5,685.5,317.3,46.3,485.9,701.3,144.3,198.8,191.9,96.5
2005,5,Amravati,1,Buldhana,139.3,46.8,33.6,192.2,210.2,109.4,207.4,128.7,62.1,120.5,139.5,115.8
2005,5,Amravati,2,Akola,136.9,24.7,18.0,223.2,277.9,124.5,215.5,211.0,97.9,118.1,159.3,134.9
2005,5,Amravati,3,Washim,166.4,63.6,38.2,243.6,445.9,183.0,236.1,163.5,69.3,142.9,167.9,117.5
2005,5,Amravati,4,Amravati,145.7,83.9,57.6,277.4,277.0,99.9,285.4,222.8,78.1,153.5,215.7,140.5
2005,5,Amravati,5,Yavatmal,163.9,126.5,77.2,256.7,446.9,174.1,253.7,219.7,86.6,130.7,142.4,109.0
2005,4,Chhatrapati Sambhajinagar,1,Chhatrapati Sambhajinagar,125.2,37.3,29.8,152.2,186.4,122.5,153.8,100.6,65.4,150.5,163.4,108.6
2005,4,Chhatrapati Sambhajinagar,2,Jalna,132.6,36.8,27.8,166.4,353.7,212.6,162.3,93.0,57.3,141.8,178.6,126.0
2005,4,Chhatrapati Sambhajinagar,3,Beed,128.4,57.4,44.7,127.7,345.3,270.4,138.0,98.3,71.2,172.0,233.7,135.9
2005,4,Chhatrapati Sambhajinagar,4,Latur,135.4,63.1,46.6,186.9,344.5,184.3,202.7,138.0,68.1,181.0,280.5,155.0
2005,4,Chhatrapati Sambhajinagar,5,Dharashiv,126.9,57.8,45.5,137.1,301.1,219.6,154.4,132.4,85.8,184.7,242.4,131.2
2005,4,Chhatrapati Sambhajinagar,6,Nanded,155.4,92.6,59.6,244.3,658.0,269.3,247.3,178.0,72.0,167.4,211.6,126.4
2005,4,Chhatrapati Sambhajinagar,7,Parabhani,145.3,48.4,33.3,219.2,592.7,270.4,227.8,112.0,49.2,169.0,218.8,129.5
2005,4,Chhatrapati Sambhajinagar,8,Hingoli,169.2,81.4,48.1,230.2,588.3,255.6,241.2,143.7,59.6,154.7,167.5,108.3
2005,1,Konkan,1,Thane,461.9,637.4,138.0,942.3,1562.7,165.8,691.3,839.6,121.5,337.9,789.9,233.8
2005,1,Konkan,2,Raigadh,655.8,718.4,109.5,1206.2,1428.6,118.4,874.5,841.5,96.2,412.1,711.6,172.7
2005,1,Konkan,3,Ratnagiri,813.5,787.2,96.8,1151.6,1496.4,129.9,835.9,960.1,114.9,394.1,657.5,166.8
2005,1,Konkan,4,Sindhudurg,880.1,748.3,85.0,1043.6,1196.3,114.6,689.2,598.9,86.9,327.6,519.7,158.6
2005,1,Konkan,5,Palghar,411.9,769.3,186.8,905.0,853.8,94.3,669.7,727.6,108.6,318.8,849.4,266.4
2005,6,Nagpur,1,Wardha,174.1,169.7,97.5,273.6,331.1,121.0,271.6,231.3,85.2,155.2,222.3,143.2
2005,6,Nagpur,2,Nagpur,166.3,206.8,124.4,304.4,411.7,135.2,281.3,186.4,66.3,168.4,311.5,185.0
2005,6,Nagpur,3,Bhandara,189.3,215.2,113.7,382.6,434.6,113.6,387.6,332.9,85.9,197.5,395.3,200.2
2005,6,Nagpur,4,Gondia,192.8,205.8,106.7,414.9,412.8,99.5,413.9,391.6,94.6,198.7,494.1,248.7
2005,6,Nagpur,5,Chandrapur,183.5,197.5,107.6,357.2,476.5,133.4,362.9,281.4,77.5,180.4,237.1,131.4
2005,6,Nagpur,6,Gadchiroli,210.9,235.3,111.6,427.9,549.7,128.5,426.5,393.6,92.3,188.8,347.3,184.0
2005,2,Nasik,1,Nashik,174.4,383.3,219.8,308.9,387.1,125.3,266.9,252.7,94.7,183.6,379.7,206.8
2005,2,Nasik,2,Dhule,121.5,147.8,121.6,170.9,122.9,71.9,133.2,45.3,34.0,109.5,184.6,168.6
2005,2,Nasik,3,Nandurbar,155.9,355.2,227.8,305.6,378.8,124.0,252.2,219.7,87.1,146.7,235.8,160.7
2005,2,Nasik,4,Jalgaon,123.7,61.8,50.0,189.2,146.8,77.6,196.1,125.1,63.8,123.6,167.7,135.7
2005,2,Nasik,5,Ahilyanagar,108.2,69.9,64.6,97.5,141.5,145.1,95.4,62.2,65.2,147.0,204.4,139.0
2005,3,Pune,1,Pune,176.2,335.8,190.6,309.3,523.8,169.4,219.6,341.2,155.4,156.5,362.6,231.7
2005,3,Pune,2,Solapur,102.5,40.6,39.6,94.8,167.7,176.9,107.5,122.8,114.2,176.3,146.9,83.3
2005,3,Pune,3,Satara,194.1,421.3,217.1,307.2,671.5,218.6,224.8,529.5,235.5,160.1,363.3,226.9
2005,3,Pune,4,Sangli,129.0,122.1,94.7,135.5,190.5,140.6,111.4,195.0,175.0,138.6,181.7,131.1
2005,3,Pune,5,Kolhapur,362.9,471.4,129.9,685.5,955.8,139.4,485.9,716.2,147.4,198.8,495.6,249.3
2006,5,Amravati,1,Buldhana,139.3,106.7,76.6,192.2,188.3,98.0,207.4,447.6,215.8,120.5,162.1,134.5
2006,5,Amravati,2,Akola,136.9,91.3,66.7,223.2,253.2,113.4,215.5,415.4,192.8,118.1,157.2,133.1
2006,5,Amravati,3,Washim,166.4,134.6,80.9,243.6,196.9,80.8,236.1,461.0,195.3,142.9,187.6,131.3
2006,5,Amravati,4,Amravati,145.7,65.1,44.7,277.4,283.5,102.2,285.4,325.1,113.9,153.5,164.2,107.0
2006,5,Amravati,5,Yavatmal,163.9,129.9,79.3,256.7,297.5,115.9,253.7,380.1,149.8,130.7,170.3,130.3
2006,4,Chhatrapati Sambhajinagar,1,Chhatrapati Sambhajinagar,125.2,165.8,132.4,152.2,182.0,119.6,153.8,268.7,174.7,150.5,202.0,134.2
2006,4,Chhatrapati Sambhajinagar,2,Jalna,132.6,132.5,99.9,166.4,110.8,66.6,162.3,298.0,183.6,141.8,219.3,154.7
2006,4,Chhatrapati Sambhajinagar,3,Beed,128.4,100.8,78.5,127.7,48.0,37.6,138.0,221.6,160.6,172.0,230.8,134.2
2006,4,Chhatrapati Sambhajinagar,4,Latur,135.4,123.8,91.4,186.9,107.9,57.7,202.7,281.4,138.8,181.0,233.7,129.1
2006,4,Chhatrapati Sambhajinagar,5,Dharashiv,126.9,133.4,105.1,137.1,59.0,43.0,154.4,156.6,101.4,184.7,199.9,108.2
2006,4,Chhatrapati Sambhajinagar,6,Nanded,155.4,149.6,96.3,244.3,149.4,61.2,247.3,354.7,143.4,167.4,196.4,117.3
2006,4,Chhatrapati Sambhajinagar,7,Parabhani,145.3,126.6,87.1,219.2,110.7,50.5,227.8,409.3,179.7,169.0,172.0,101.8
2006,4,Chhatrapati Sambhajinagar,8,Hingoli,169.2,170.0,100.5,230.2,177.6,77.2,241.2,528.6,219.2,154.7,206.8,133.7
2006,1,Konkan,1,Thane,461.9,503.0,108.9,942.3,1157.0,122.8,691.3,1041.5,150.7,337.9,231.5,68.5
2006,1,Konkan,2,Raigadh,655.8,642.9,98.0,1206.2,1328.6,110.1,874.5,997.6,114.1,412.1,326.9,79.3
2006,1,Konkan,3,Ratnagiri,813.5,910.5,111.9,1151.6,1333.1,115.8,835.9,965.8,115.5,394.1,606.5,153.9
2006,1,Konkan,4,Sindhudurg,880.1,762.3,86.6,1043.6,815.2,78.1,689.2,667.2,96.8,327.6,532.5,162.5
2006,1,Konkan,5,Palghar,411.9,490.0,119.0,905.0,1176.0,129.9,669.7,1100.6,164.3,318.8,298.5,93.6
2006,6,Nagpur,1,Wardha,174.1,98.6,56.6,273.6,369.4,135.0,271.6,296.7,109.2,155.2,134.4,86.6
2006,6,Nagpur,2,Nagpur,166.3,114.7,69.0,304.4,332.9,109.4,281.3,293.3,104.3,168.4,142.5,84.6
2006,6,Nagpur,3,Bhandara,189.3,80.2,42.4,382.6,385.5,100.8,387.6,353.2,91.1,197.5,126.0,63.8
2006,6,Nagpur,4,Gondia,192.8,86.0,44.6,414.9,482.9,116.4,413.9,734.5,177.5,198.7,131.2,66.0
2006,6,Nagpur,5,Chandrapur,183.5,133.6,72.8,357.2,471.5,132.0,362.9,339.4,93.5,180.4,194.1,107.6
2006,6,Nagpur,6,Gadchiroli,210.9,141.0,66.9,427.9,579.7,135.5,426.5,602.0,141.1,188.8,235.5,124.7
2006,2,Nasik,1,Nashik,174.4,170.7,97.9,308.9,574.7,186.0,266.9,684.8,256.6,183.6,205.4,111.9
2006,2,Nasik,2,Dhule,121.5,113.4,93.3,170.9,271.0,158.6,133.2,269.1,202.0,109.5,236.7,216.2
2006,2,Nasik,3,Nandurbar,155.9,158.6,101.7,305.6,596.2,195.1,252.2,576.7,228.7,146.7,201.6,137.4
2006,2,Nasik,4,Jalgaon,123.7,119.6,96.7,189.2,344.8,182.2,196.1,476.6,243.0,123.6,233.9,189.2
2006,2,Nasik,5,Ahilyanagar,108.2,184.7,170.7,97.5,103.7,106.4,95.4,157.9,165.5,147.0,224.6,152.8
2006,3,Pune,1,Pune,176.2,232.4,131.9,309.3,486.2,157.2,219.6,473.7,215.7,156.5,210.8,134.7
2006,3,Pune,2,Solapur,102.5,144.6,141.1,94.8,34.8,36.7,107.5,65.3,60.7,176.3,237.2,134.5
2006,3,Pune,3,Satara,194.1,339.5,174.9,307.2,762.7,248.3,224.8,586.5,260.9,160.1,193.8,121.0
2006,3,Pune,4,Sangli,129.0,159.2,123.4,135.5,174.2,128.6,111.4,144.0,129.3,138.6,154.6,111.5
2006,3,Pune,5,Kolhapur,362.9,407.6,112.3,685.5,980.5,143.0,485.9,814.8,167.7,198.8,300.7,151.3
2007,5,Amravati,1,Buldhana,139.3,136.4,97.9,192.2,249.3,129.7,207.4,173.0,83.4,120.5,171.1,142.0
2007,5,Amravati,2,Akola,136.9,134.3,98.1,223.2,303.1,135.8,215.5,219.1,101.7,118.1,209.5,177.4
2007,5,Amravati,3,Washim,166.4,172.6,103.7,243.6,273.6,112.3,236.1,203.2,86.1,142.9,180.3,126.2
2007,5,Amravati,4,Amravati,145.7,208.3,143.0,277.4,494.6,178.3,285.4,263.6,92.4,153.5,234.9,153.0
2007,5,Amravati,5,Yavatmal,163.9,180.3,110.0,256.7,268.3,104.5,253.7,167.4,66.0,130.7,222.8,170.5
2007,4,Chhatrapati Sambhajinagar,1,Chhatrapati Sambhajinagar,125.2,147.2,117.6,152.2,161.5,106.1,153.8,105.5,68.6,150.5,163.3,108.5
2007,4,Chhatrapati Sambhajinagar,2,Jalna,132.6,163.0,122.9,166.4,143.5,86.2,162.3,131.9,81.3,141.8,140.3,98.9
2007,4,Chhatrapati Sambhajinagar,3,Beed,128.4,174.4,135.8,127.7,80.9,63.4,138.0,116.7,84.6,172.0,320.0,186.0
2007,4,Chhatrapati Sambhajinagar,4,Latur,135.4,277.4,204.9,186.9,89.7,48.0,202.7,144.4,71.2,181.0,327.0,180.7
2007,4,Chhatrapati Sambhajinagar,5,Dharashiv,126.9,220.4,173.7,137.1,79.6,58.1,154.4,137.8,89.2,184.7,290.1,157.1
2007,4,Chhatrapati Sambhajinagar,6,Nanded,155.4,158.0,101.7,244.3,137.8,56.4,247.3,191.4,77.4,167.4,207.7,124.1
2007,4,Chhatrapati Sambhajinagar,7,Parabhani,145.3,173.5,119.4,219.2,187.2,85.4,227.8,178.3,78.3,169.0,252.1,149.2
2007,4,Chhatrapati Sambhajinagar,8,Hingoli,169.2,167.3,98.9,230.2,154.4,67.1,241.2,204.0,84.6,154.7,200.2,129.4
2007,1,Konkan,1,Thane,461.9,532.0,115.2,942.3,748.3,79.4,691.3,798.3,115.5,337.9,411.6,121.8
2007,1,Konkan,2,Raigadh,655.8,1095.5,167.0,1206.2,954.9,79.2,874.5,990.3,113.2,412.1,560.5,136.0
2007,1,Konkan,3,Ratnagiri,813.5,1268.5,155.9,1151.6,930.8,80.8,835.9,1151.3,137.7,394.1,782.4,198.5
2007,1,Konkan,4,Sindhudurg,880.1,985.8,112.0,1043.6,727.5,69.7,689.2,996.9,144.6,327.6,733.1,223.8
2007,1,Konkan,5,Palghar,411.9,472.1,114.6,905.0,693.0,76.6,669.7,990.8,147.9,318.8,467.0,146.5
2007,6,Nagpur,1,Wardha,174.1,317.5,182.4,273.6,397.8,145.4,271.6,274.6,101.1,155.2,258.2,166.4
2007,6,Nagpur,2,Nagpur,166.3,262.6,157.9,304.4,353.3,116.1,281.3,279.7,99.4,168.4,223.2,132.5
2007,6,Nagpur,3,Bhandara,189.3,287.8,152.0,382.6,397.0,103.8,387.6,380.9,98.3,197.5,210.1,106.4
2007,6,Nagpur,4,Gondia,192.8,273.3,141.8,414.9,421.0,101.5,413.9,282.3,68.2,198.7,231.7,116.6
2007,6,Nagpur,5,Chandrapur,183.5,399.7,217.8,357.2,326.9,91.5,362.9,351.8,96.9,180.4,261.4,144.9
2007,6,Nagpur,6,Gadchiroli,210.9,371.4,176.1,427.9,373.0,87.2,426.5,464.8,109.0,188.8,344.1,182.3
2007,2,Nasik,1,Nashik,174.4,281.2,161.2,308.9,366.0,118.5,266.9,352.9,132.2,183.6,210.8,114.8
2007,2,Nasik,2,Dhule,121.5,121.6,100.1,170.9,334.7,195.8,133.2,133.0,99.8,109.5,180.5,164.8
2007,2,Nasik,3,Nandurbar,155.9,161.7,103.7,305.6,595.2,194.8,252.2,242.9,96.3,146.7,173.5,118.3
2007,2,Nasik,4,Jalgaon,123.7,97.7,79.0,189.2,254.7,134.6,196.1,132.9,67.8,123.6,156.9,126.9
2007,2,Nasik,5,Ahilyanagar,108.2,192.5,177.9,97.5,84.7,86.9,95.4,121.7,127.6,147.0,152.7,103.9
2007,3,Pune,1,Pune,176.2,330.6,187.6,309.3,330.9,107.0,219.6,271.3,123.5,156.5,153.0,97.8
2007,3,Pune,2,Solapur,102.5,236.5,230.7,94.8,52.8,55.7,107.5,131.8,122.6,176.3,220.3,125.0
2007,3,Pune,3,Satara,194.1,483.8,249.3,307.2,464.3,151.1,224.8,393.3,175.0,160.1,198.2,123.8
2007,3,Pune,4,Sangli,129.0,270.6,209.8,135.5,109.1,80.5,111.4,147.3,132.2,138.6,125.7,90.7
2007,3,Pune,5,Kolhapur,362.9,648.6,178.7,685.5,623.9,91.0,485.9,674.6,138.8,198.8,287.6,144.7
2008,5,Amravati,1,Buldhana,139.3,78.3,56.2,192.2,150.4,78.3,207.4,120.9,58.3,120.5,234.7,194.8
2008,5,Amravati,2,Akola,136.9,73.6,53.8,223.2,124.2,55.6,215.5,133.2,61.8,118.1,204.5,173.2
2008,5,Amravati,3,Washim,166.4,102.9,61.8,243.6,157.8,64.8,236.1,106.6,45.2,142.9,205.8,144.0
2008,5,Amravati,4,Amravati,145.7,84.7,58.1,277.4,184.3,66.4,285.4,152.9,53.6,153.5,196.8,128.2
2008,5,Amravati,5,Yavatmal,163.9,87.0,53.1,256.7,227.8,88.7,253.7,205.2,80.9,130.7,147.2,112.6
2008,4,Chhatrapati Sambhajinagar,1,Chhatrapati Sambhajinagar,125.2,48.5,38.7,152.2,89.8,59.0,153.8,131.4,85.4,150.5,331.6,220.3
2008,4,Chhatrapati Sambhajinagar,2,Jalna,132.6,70.1,52.9,166.4,116.7,70.1,162.3,116.4,71.7,141.8,241.2,170.1
2008,4,Chhatrapati Sambhajinagar,3,Beed,128.4,64.3,50.1,127.7,82.4,64.5,138.0,169.2,122.6,172.0,283.7,164.9
2008,4,Chhatrapati Sambhajinagar,4,Latur,135.4,33.8,25.0,186.9,121.5,65.0,202.7,182.5,90.0,181.0,334.4,184.8
2008,4,Chhatrapati Sambhajinagar,5,Dharashiv,126.9,50.6,39.9,137.1,101.4,74.0,154.4,170.4,110.4,184.7,318.2,172.3
2008,4,Chhatrapati Sambhajinagar,6,Nanded,155.4,94.2,60.6,244.3,136.4,55.8,247.3,182.8,73.9,167.4,203.0,121.3
2008,4,Chhatrapati Sambhajinagar,7,Parabhani,145.3,103.9,71.5,219.2,119.9,54.7,227.8,111.8,49.1,169.0,220.2,130.3
2008,4,Chhatrapati Sambhajinagar,8,Hingoli,169.2,65.3,38.6,230.2,136.0,59.1,241.2,104.1,43.2,154.7,191.1,123.5
2008,1,Konkan,1,Thane,461.9,569.9,123.4,942.3,868.5,92.2,691.3,712.9,103.1,337.9,405.5,120.0
2008,1,Konkan,2,Raigadh,655.8,812.2,123.8,1206.2,872.8,72.4,874.5,867.8,99.2,412.1,486.1,118.0
2008,1,Konkan,3,Ratnagiri,813.5,966.1,118.8,1151.6,714.8,62.1,835.9,944.3,113.0,394.1,729.1,185.0
2008,1,Konkan,4,Sindhudurg,880.1,863.9,98.2,1043.6,633.5,60.7,689.2,941.8,136.7,327.6,690.8,210.9
2008,1,Konkan,5,Palghar,411.9,488.4,118.6,905.0,1019.9,112.7,669.7,926.3,138.3,318.8,422.3,132.5
2008,6,Nagpur,1,Wardha,174.1,98.7,56.7,273.6,332.4,121.5,271.6,187.6,69.1,155.2,168.1,108.3
2008,6,Nagpur,2,Nagpur,166.3,180.6,108.6,304.4,295.2,97.0,281.3,196.2,69.7,168.4,109.2,64.8
2008,6,Nagpur,3,Bhandara,189.3,194.9,103.0,382.6,324.0,84.7,387.6,262.6,67.8,197.5,117.4,59.4
2008,6,Nagpur,4,Gondia,192.8,268.9,139.5,414.9,276.5,66.6,413.9,386.7,93.4,198.7,122.7,61.8
2008,6,Nagpur,5,Chandrapur,183.5,139.6,76.1,357.2,301.4,84.4,362.9,407.1,112.2,180.4,142.8,79.2
2008,6,Nagpur,6,Gadchiroli,210.9,219.3,104.0,427.9,406.1,94.9,426.5,429.7,100.8,188.8,117.4,62.2
2008,2,Nasik,1,Nashik,174.4,62.3,35.7,308.9,252.2,81.6,266.9,362.3,135.7,183.6,516.7,281.4
2008,2,Nasik,2,Dhule,121.5,36.7,30.2,170.9,152.8,89.4,133.2,80.5,60.4,109.5,222.9,203.6
2008,2,Nasik,3,Nandurbar,155.9,100.1,64.2,305.6,231.0,75.6,252.2,345.2,136.9,146.7,321.6,219.2
2008,2,Nasik,4,Jalgaon,123.7,57.3,46.3,189.2,137.2,72.5,196.1,96.3,49.1,123.6,235.8,190.8
2008,2,Nasik,5,Ahilyanagar,108.2,33.9,31.3,97.5,56.4,57.8,95.4,111.0,116.4,147.0,319.8,217.6
2008,3,Pune,1,Pune,176.2,142.9,81.1,309.3,134.3,43.4,219.6,232.6,105.9,156.5,287.9,184.0
2008,3,Pune,2,Solapur,102.5,14.2,13.9,94.8,70.7,74.6,107.5,160.9,149.7,176.3,275.1,156.0
2008,3,Pune,3,Satara,194.1,212.5,109.5,307.2,188.0,61.2,224.8,423.3,188.3,160.1,264.8,165.4
2008,3,Pune,4,Sangli,129.0,59.2,45.9,135.5,29.5,21.8,111.4,130.7,117.3,138.6,181.7,131.1
2008,3,Pune,5,Kolhapur,362.9,436.7,120.3,685.5,330.0,48.1,485.9,672.1,138.3,198.8,421.6,212.1
2009,5,Amravati,1,Buldhana,139.3,84.6,60.7,192.2,244.7,127.3,207.4,167.9,81.0,120.5,63.6,52.8
2009,5,Amravati,2,Akola,136.9,82.3,60.1,223.2,237.4,106.4,215.5,170.3,79.0,118.1,81.9,69.3
2009,5,Amravati,3,Washim,166.4,81.3,48.9,243.6,184.4,75.7,236.1,147.7,62.6,142.9,104.0,72.8
2009,5,Amravati,4,Amravati,145.7,71.2,48.9,277.4,297.7,107.3,285.4,129.5,45.4,153.5,92.3,60.1
2009,5,Amravati,5,Yavatmal,163.9,100.2,61.1,256.7,149.7,58.3,253.7,123.0,48.5,130.7,110.3,84.4
2009,4,Chhatrapati Sambhajinagar,1,Chhatrapati Sambhajinagar,125.2,33.8,27.0,152.2,180.0,118.3,153.8,123.3,80.2,150.5,156.7,104.1
2009,4,Chhatrapati Sambhajinagar,2,Jalna,132.6,45.9,34.6,166.4,185.2,111.3,162.3,174.4,107.5,141.8,123.0,86.7
2009,4,Chhatrapati Sambhajinagar,3,Beed,128.4,67.8,52.8,127.7,131.1,102.7,138.0,169.4,122.8,172.0,211.1,122.7
2009,4,Chhatrapati Sambhajinagar,4,Latur,135.4,88.1,65.1,186.9,89.9,48.1,202.7,169.3,83.5,181.0,119.0,65.7
2009,4,Chhatrapati Sambhajinagar,5,Dharashiv,126.9,70.0,55.2,137.1,100.0,72.9,154.4,195.2,126.4,184.7,244.7,132.5
2009,4,Chhatrapati Sambhajinagar,6,Nanded,155.4,77.6,49.9,244.3,138.4,56.7,247.3,122.7,49.6,167.4,126.3,75.4
2009,4,Chhatrapati Sambhajinagar,7,Parabhani,145.3,41.4,28.5,219.2,137.4,62.7,227.8,226.4,99.4,169.0,155.4,92.0
2009,4,Chhatrapati Sambhajinagar,8,Hingoli,169.2,91.3,54.0,230.2,145.9,63.4,241.2,182.6,75.7,154.7,120.4,77.8
2009,1,Konkan,1,Thane,461.9,91.5,19.8,942.3,1043.1,110.7,691.3,161.5,23.4,337.9,247.1,73.1
2009,1,Konkan,2,Raigadh,655.8,222.6,33.9,1206.2,1113.0,92.3,874.5,256.7,29.4,412.1,324.6,78.8
2009,1,Konkan,3,Ratnagiri,813.5,335.9,41.3,1151.6,1522.3,132.2,835.9,423.3,50.6,394.1,555.1,140.9
2009,1,Konkan,4,Sindhudurg,880.1,617.6,70.2,1043.6,1588.3,152.2,689.2,359.3,52.1,327.6,434.2,132.5
2009,1,Konkan,5,Palghar,411.9,185.3,45.0,905.0,1410.9,155.9,669.7,238.6,35.6,318.8,211.4,66.3
2009,6,Nagpur,1,Wardha,174.1,82.3,47.3,273.6,264.7,96.7,271.6,128.6,47.3,155.2,87.3,56.3
2009,6,Nagpur,2,Nagpur,166.3,87.8,52.8,304.4,458.1,150.5,281.3,186.8,66.4,168.4,111.4,66.2
2009,6,Nagpur,3,Bhandara,189.3,65.1,34.4,382.6,461.0,120.5,387.6,224.4,57.9,197.5,112.1,56.8
2009,6,Nagpur,4,Gondia,192.8,51.7,26.8,414.9,514.7,124.1,413.9,233.8,56.5,198.7,124.6,62.7
2009,6,Nagpur,5,Chandrapur,183.5,51.5,28.1,357.2,317.3,88.8,362.9,186.5,51.4,180.4,61.8,34.3
2009,6,Nagpur,6,Gadchiroli,210.9,77.2,36.6,427.9,415.7,97.1,426.5,255.2,59.8,188.8,87.8,46.5
2009,2,Nasik,1,Nashik,174.4,49.4,28.3,308.9,390.8,126.5,266.9,120.2,45.0,183.6,110.0,59.9
2009,2,Nasik,2,Dhule,121.5,83.9,69.1,170.9,194.7,113.9,133.2,114.2,85.7,109.5,155.5,142.0
2009,2,Nasik,3,Nandurbar,155.9,28.2,18.1,305.6,310.0,101.4,252.2,152.9,60.6,146.7,112.5,76.7
2009,2,Nasik,4,Jalgaon,123.7,58.8,47.5,189.2,224.4,118.6,196.1,113.7,58.0,123.6,117.2,94.8
